config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
36,2,123,4.312814950942993,397.171875,397.171875,0.0,0.0397171875,79,5683085.640000001,5683085.640000001,0,3,274.5452,200,9.843215373488935,24.0,0.07832797379434166,"[127.0, 137.0, 113.0]",100,200,0.15,7
36,3,7890,4.307191848754883,397.171875,397.171875,0.0,0.0397171875,193,5174509.41,5174509.41,0,3,249.9763,200,13.27487183449325,32.0,0.10563558488986671,"[129.0, 140.0, 108.0]",100,200,0.15,7
37,1,42,1.7325868606567383,397.171875,397.171875,0.0,0.0397171875,97,5367344.4,5367344.4,0,3,259.29200000000003,100,10.780641085864152,26.0,0.08578759484772534,"[123.0, 140.0, 114.0]",150,100,0.05,3
37,2,123,1.774733066558838,397.171875,397.171875,0.0,0.0397171875,100,4987149.57,4987149.57,0,3,240.92510000000001,100,11.841546445554409,29.0,0.09422981256409343,"[126.0, 140.0, 111.0]",150,100,0.05,3
37,3,7890,1.689018726348877,397.171875,397.171875,0.0,0.0397171875,72,5042691.81,5042691.81,0,3,243.60829999999999,100,10.143416036468626,22.0,0.08071683848648774,"[118.0, 140.0, 119.0]",150,100,0.05,3
38,1,42,2.509570837020874,397.171875,397.171875,0.0,0.0397171875,68,5111283.33,5111283.33,0,3,246.9219,100,11.469767022723502,28.0,0.09127135561848941,"[127.0, 139.0, 111.0]",150,100,0.05,5
38,2,123,2.4688949584960938,397.171875,397.171875,0.0,0.0397171875,59,4828392.99,4828392.99,0,3,233.2557,100,10.274023338281628,25.0,0.08175615388553019,"[124.0, 139.0, 114.0]",150,100,0.05,5
38,3,7890,2.449881076812744,397.171875,397.171875,0.0,0.0397171875,69,5177190.0600000005,5177190.0600000005,0,3,250.1058,100,8.65383665716478,21.0,0.06886342167505129,"[124.0, 137.0, 116.0]",150,100,0.05,5
39,1,42,3.231804370880127,397.171875,397.171875,0.0,0.0397171875,75,4730778.0,4730778.0,0,3,228.54,100,10.656244908763854,25.0,0.08479770484427471,"[130.0, 136.0, 111.0]",150,100,0.05,7
39,2,123,3.250636100769043,397.171875,397.171875,0.0,0.0397171875,79,5404368.42,5404368.42,0,3,261.0806,100,6.128258770283412,13.0,0.04876598490941707,"[130.0, 130.0, 117.0]",150,100,0.05,7
39,3,7890,3.232646942138672,397.171875,397.171875,0.0,0.0397171875,96,5260170.15,5260170.15,0,3,254.1145,100,12.283683848458853,30.0,0.09774814733521633,"[127.0, 140.0, 110.0]",150,100,0.05,7
40,1,42,1.7478299140930176,397.171875,397.171875,0.0,0.0397171875,89,5131273.32,5131273.32,0,3,247.8876,100,9.46337971105226,21.0,0.07530540884126467,"[120.0, 139.0, 118.0]",150,100,0.1,3
